vacina_dataaplicacao,estab_municipio,1dose,2dose,doseU
2021-04-15,RIO DAS OSTRAS,26,339,0
2021-04-15,RIO DE JANEIRO,37742,14908,0
2021-04-15,SANTA MARIA MADALENA,110,134,0
2021-04-15,SANTO ANTONIO DE PADUA,10,103,0
2021-04-15,SAO FIDELIS,7,30,0
2021-04-15,SAO FRANCISCO DE ITABAPOANA,209,49,0
2021-04-15,SAO GONCALO,7763,2054,0
2021-04-15,SAO JOAO DA BARRA,277,167,0
2021-04-15,SAO JOAO DE MERITI,1520,328,0
2021-04-15,SAO JOSE DE UBA,10,44,0
2021-04-15,SAO JOSE DO VALE DO RIO PRETO,7,11,0
2021-04-15,SAO PEDRO DA ALDEIA,301,163,0
2021-04-15,SAO SEBASTIAO DO ALTO,0,24,0
2021-04-15,SAPUCAIA,18,270,0
2021-04-15,SAQUAREMA,506,487,0
2021-04-15,SEROPEDICA,616,173,0
2021-04-15,SILVA JARDIM,0,1,0
2021-04-15,SUMIDOURO,25,82,0
2021-04-15,TANGUA,44,125,0
2021-04-15,TERESOPOLIS,523,1045,0
2021-04-15,TRAJANO DE MORAES,42,27,0
2021-04-15,TRES RIOS,4,347,0
2021-04-15,VALENCA,165,545,0
2021-04-15,VARRE-SAI,8,22,0
2021-04-15,VASSOURAS,54,8,0
2021-04-15,VOLTA REDONDA,198,211,0
2021-04-16,ANGRA DOS REIS,642,213,0
2021-04-16,APERIBE,33,1,0
2021-04-16,ARARUAMA,348,1102,0
2021-04-16,AREAL,35,134,0
2021-04-16,ARMACAO DOS BUZIOS,157,250,0
2021-04-16,ARRAIAL DO CABO,46,0,0
2021-04-16,BARRA DO PIRAI,238,96,0
2021-04-16,BARRA MANSA,919,690,0
2021-04-16,BELFORD ROXO,362,98,0
2021-04-16,BOM JARDIM,289,0,0
2021-04-16,BOM JESUS DO ITABAPOANA,299,22,0
2021-04-16,CABO FRIO,1087,41,0
2021-04-16,CACHOEIRAS DE MACACU,45,97,0
2021-04-16,CAMBUCI,35,73,0
2021-04-16,CAMPOS DOS GOYTACAZES,1604,1242,0
2021-04-16,CANTAGALO,213,4,0
2021-04-16,CARDOSO MOREIRA,2,0,0
2021-04-16,CARMO,134,138,0
2021-04-16,CASIMIRO DE ABREU,157,25,0
2021-04-16,COMENDADOR LEVY GASPARIAN,5,71,0
2021-04-16,CONCEICAO DE MACABU,44,64,0
2021-04-16,CORDEIRO,223,303,0
2021-04-16,DUAS BARRAS,30,0,0
2021-04-16,DUQUE DE CAXIAS,2480,818,0
2021-04-16,ENGENHEIRO PAULO DE FRONTIN,156,45,0
2021-04-16,GUAPIMIRIM,507,447,0
2021-04-16,IGUABA GRANDE,204,175,0
2021-04-16,ITABORAI,678,721,0
2021-04-16,ITAGUAI,707,269,0
2021-04-16,ITALVA,8,35,0
2021-04-16,ITAOCARA,244,81,0
2021-04-16,ITAPERUNA,5,19,0
2021-04-16,ITATIAIA,323,70,0
2021-04-16,JAPERI,453,177,0
2021-04-16,LAJE DO MURIAE,34,110,0
2021-04-16,MACAE,96,143,0
2021-04-16,MACUCO,62,69,0
2021-04-16,MAGE,472,371,0
2021-04-16,MANGARATIBA,397,101,0
2021-04-16,MARICA,968,1305,0
2021-04-16,MENDES,59,117,0
2021-04-16,MESQUITA,1521,295,0
2021-04-16,MIGUEL PEREIRA,4,347,0
2021-04-16,MIRACEMA,102,34,0
2021-04-16,NATIVIDADE,84,29,0
2021-04-16,NILOPOLIS,729,855,0
2021-04-16,NITEROI,3745,3692,0
2021-04-16,NOVA IGUACU,3689,1774,0
2021-04-16,PARACAMBI,98,179,0
2021-04-16,PARAIBA DO SUL,59,214,0
2021-04-16,PARATY,157,0,0
2021-04-16,PATY DO ALFERES,89,126,0
2021-04-16,PETROPOLIS,863,1117,0
2021-04-16,PINHEIRAL,225,9,0
2021-04-16,PIRAI,1,282,0
2021-04-16,PORCIUNCULA,36,139,0
2021-04-16,PORTO REAL,39,207,0
2021-04-16,QUATIS,6,257,0
2021-04-16,QUEIMADOS,286,334,0
2021-04-16,QUISSAMA,27,198,0
2021-04-16,RESENDE,167,1803,0
2021-04-16,RIO BONITO,98,524,0
2021-04-16,RIO CLARO,0,44,0
2021-04-16,RIO DAS FLORES,128,1,0
2021-04-16,RIO DAS OSTRAS,836,0,0
2021-04-16,RIO DE JANEIRO,28381,12089,0
2021-04-16,SANTA MARIA MADALENA,2,17,0
2021-04-16,SANTO ANTONIO DE PADUA,11,99,0
2021-04-16,SAO FIDELIS,0,19,0
2021-04-16,SAO FRANCISCO DE ITABAPOANA,147,47,0
2021-04-16,SAO GONCALO,7792,1177,0
2021-04-16,SAO JOAO DA BARRA,43,32,0
2021-04-16,SAO JOAO DE MERITI,1206,1590,0
2021-04-16,SAO JOSE DE UBA,0,17,0
2021-04-16,SAO JOSE DO VALE DO RIO PRETO,357,2,0
2021-04-16,SAO PEDRO DA ALDEIA,103,300,0
2021-04-16,SAO SEBASTIAO DO ALTO,33,20,0
2021-04-16,SAPUCAIA,21,70,0
2021-04-16,SAQUAREMA,588,469,0
2021-04-16,SEROPEDICA,283,125,0
2021-04-16,SUMIDOURO,12,43,0
2021-04-16,TANGUA,13,74,0
2021-04-16,TERESOPOLIS,1169,550,0
2021-04-16,TRAJANO DE MORAES,33,83,0
2021-04-16,TRES RIOS,39,299,0
2021-04-16,VALENCA,603,267,0
2021-04-16,VARRE-SAI,11,21,0
2021-04-16,VASSOURAS,310,5,0
2021-04-16,VOLTA REDONDA,1154,96,0
2021-04-17,ANGRA DOS REIS,834,0,0
2021-04-17,APERIBE,1,198,0
2021-04-17,ARARUAMA,431,5,0
2021-04-17,ARMACAO DOS BUZIOS,1,0,0
2021-04-17,ARRAIAL DO CABO,1,0,0
2021-04-17,BARRA DO PIRAI,4,218,0
2021-04-17,BARRA MANSA,945,401,0
2021-04-17,BELFORD ROXO,235,39,0
2021-04-17,BOM JESUS DO ITABAPOANA,348,54,0
2021-04-17,CAMBUCI,1,0,0
2021-04-17,CAMPOS DOS GOYTACAZES,3,0,0
2021-04-17,CARMO,56,0,0
2021-04-17,CASIMIRO DE ABREU,0,1,0
2021-04-17,COMENDADOR LEVY GASPARIAN,80,48,0
2021-04-17,CONCEICAO DE MACABU,7,51,0
2021-04-17,DUQUE DE CAXIAS,1815,2,0
2021-04-17,ENGENHEIRO PAULO DE FRONTIN,1,3,0
2021-04-17,IGUABA GRANDE,23,758,0
2021-04-17,ITALVA,1,0,0
2021-04-17,ITAOCARA,4,458,0
2021-04-17,ITAPERUNA,1443,0,0
2021-04-17,JAPERI,3,0,0
2021-04-17,MACAE,124,1734,0
2021-04-17,MAGE,193,73,0
2021-04-17,MARICA,116,22,0
2021-04-17,MENDES,123,4,0
2021-04-17,MESQUITA,624,47,0
2021-04-17,MIGUEL PEREIRA,193,3,0
2021-04-17,NILOPOLIS,517,12,0
2021-04-17,NITEROI,593,268,0
2021-04-17,NOVA FRIBURGO,15,3,0
2021-04-17,NOVA IGUACU,2655,228,0
2021-04-17,PARAIBA DO SUL,174,2,0
2021-04-17,PATY DO ALFERES,102,102,0
2021-04-17,PETROPOLIS,394,11,0
2021-04-17,PINHEIRAL,2,0,0
2021-04-17,PIRAI,0,95,0
2021-04-17,PORCIUNCULA,16,16,0
2021-04-17,PORTO REAL,147,0,0
2021-04-17,QUISSAMA,0,1,0
2021-04-17,RIO DAS OSTRAS,0,2,0
2021-04-17,RIO DE JANEIRO,17999,3648,0
2021-04-17,SAO FRANCISCO DE ITABAPOANA,259,0,0
2021-04-17,SAO GONCALO,5166,452,0
2021-04-17,SAO JOAO DA BARRA,6,240,0
2021-04-17,SAO JOAO DE MERITI,831,390,0
2021-04-17,SAO JOSE DO VALE DO RIO PRETO,1,0,0
2021-04-17,SAO PEDRO DA ALDEIA,0,1,0
2021-04-17,SUMIDOURO,112,80,0
2021-04-17,TERESOPOLIS,3,1,0
2021-04-17,TRAJANO DE MORAES,0,76,0
2021-04-17,TRES RIOS,8,699,0
2021-04-17,VALENCA,0,1,0
2021-04-17,VOLTA REDONDA,0,1,0
2021-04-18,ANGRA DOS REIS,1,0,0
2021-04-18,ARARUAMA,1,4,0
2021-04-18,ARMACAO DOS BUZIOS,0,1,0
2021-04-18,BELFORD ROXO,16,5,0
2021-04-18,BOM JARDIM,1,0,0
2021-04-18,CAMPOS DOS GOYTACAZES,1,6,0
2021-04-18,CASIMIRO DE ABREU,1,0,0
2021-04-18,DUQUE DE CAXIAS,2647,6,0
2021-04-18,ITABORAI,0,1,0
2021-04-18,ITALVA,1,0,0
2021-04-18,ITAOCARA,1,0,0
2021-04-18,JAPERI,2,2,0
2021-04-18,MARICA,0,1,0
2021-04-18,MESQUITA,3,1,0
2021-04-18,MIGUEL PEREIRA,1,1,0
2021-04-18,NILOPOLIS,0,45,0
2021-04-18,NITEROI,11,1,0
2021-04-18,NOVA FRIBURGO,0,2,0
2021-04-18,NOVA IGUACU,4,6,0
2021-04-18,PARACAMBI,1,0,0
2021-04-18,PARATY,2,0,0
2021-04-18,PETROPOLIS,211,1,0
2021-04-18,QUEIMADOS,4,0,0
2021-04-18,RIO DAS FLORES,0,98,0
2021-04-18,RIO DE JANEIRO,6,1,0
2021-04-18,SAO FRANCISCO DE ITABAPOANA,302,0,0
2021-04-18,SAO GONCALO,7,4,0
2021-04-18,SAO JOAO DA BARRA,0,128,0
2021-04-18,SAO JOAO DE MERITI,19,13,0
2021-04-18,SAO PEDRO DA ALDEIA,0,1,0
2021-04-18,SAQUAREMA,2,0,0
2021-04-18,TRES RIOS,4,184,0
2021-04-18,VALENCA,0,1,0
2021-04-19,ANGRA DOS REIS,260,130,0
2021-04-19,APERIBE,20,124,0
2021-04-19,ARARUAMA,627,1116,0
2021-04-19,AREAL,21,100,0
2021-04-19,ARMACAO DOS BUZIOS,145,226,0
2021-04-19,ARRAIAL DO CABO,27,322,0
2021-04-19,BARRA DO PIRAI,111,112,0
2021-04-19,BARRA MANSA,993,871,0
2021-04-19,BELFORD ROXO,850,165,0
2021-04-19,BOM JARDIM,0,274,0
2021-04-19,BOM JESUS DO ITABAPOANA,452,73,0
2021-04-19,CABO FRIO,181,40,0
2021-04-19,CACHOEIRAS DE MACACU,263,179,0
2021-04-19,CAMBUCI,38,156,0
2021-04-19,CAMPOS DOS GOYTACAZES,2116,3389,0
2021-04-19,CANTAGALO,175,19,0
2021-04-19,CARAPEBUS,24,169,0
2021-04-19,CARDOSO MOREIRA,83,19,0
2021-04-19,CARMO,151,72,0
2021-04-19,CASIMIRO DE ABREU,164,97,0
2021-04-19,COMENDADOR LEVY GASPARIAN,2,9,0
2021-04-19,CONCEICAO DE MACABU,446,129,0
2021-04-19,CORDEIRO,0,220,0
2021-04-19,DUAS BARRAS,0,1,0
2021-04-19,DUQUE DE CAXIAS,1259,4368,0
2021-04-19,ENGENHEIRO PAULO DE FRONTIN,9,65,0
2021-04-19,GUAPIMIRIM,118,495,0
2021-04-19,IGUABA GRANDE,263,203,0
2021-04-19,ITABORAI,53,1058,0
2021-04-19,ITAGUAI,241,829,0
2021-04-19,ITAOCARA,271,60,0
2021-04-19,ITAPERUNA,57,252,0
2021-04-19,ITATIAIA,135,27,0
2021-04-19,JAPERI,240,559,0
2021-04-19,LAJE DO MURIAE,52,22,0
2021-04-19,MACAE,119,341,0
2021-04-19,MACUCO,65,68,0
2021-04-19,MAGE,1161,735,0
2021-04-19,MANGARATIBA,247,216,0
2021-04-19,MARICA,1515,2234,0
2021-04-19,MENDES,33,57,0
2021-04-19,MESQUITA,1142,484,0
2021-04-19,MIGUEL PEREIRA,5,0,0
2021-04-19,MIRACEMA,341,81,0
2021-04-19,NATIVIDADE,101,51,0
2021-04-19,NILOPOLIS,498,885,10
2021-04-19,NITEROI,4024,3116,0
2021-04-19,NOVA FRIBURGO,2253,1413,0
2021-04-19,NOVA IGUACU,3693,2429,0
2021-04-19,PARACAMBI,276,141,0
2021-04-19,PARAIBA DO SUL,74,343,0
2021-04-19,PARATY,83,0,0
2021-04-19,PATY DO ALFERES,66,46,0
2021-04-19,PETROPOLIS,1475,1410,0
2021-04-19,PINHEIRAL,205,239,0
2021-04-19,PIRAI,119,99,0
2021-04-19,PORCIUNCULA,107,392,0
2021-04-19,PORTO REAL,31,18,0
2021-04-19,QUATIS,214,4,0
2021-04-19,QUEIMADOS,266,349,0
2021-04-19,QUISSAMA,19,348,0
2021-04-19,RESENDE,1130,0,0
2021-04-19,RIO BONITO,78,295,0
2021-04-19,RIO CLARO,65,174,0
2021-04-19,RIO DAS FLORES,111,0,0
2021-04-19,RIO DAS OSTRAS,1,0,0
2021-04-19,RIO DE JANEIRO,37852,20353,0
2021-04-19,SANTO ANTONIO DE PADUA,25,369,0
2021-04-19,SAO FIDELIS,55,0,0
2021-04-19,SAO FRANCISCO DE ITABAPOANA,153,190,0
2021-04-19,SAO GONCALO,8330,2779,0
2021-04-19,SAO JOAO DA BARRA,14,92,0
2021-04-19,SAO JOAO DE MERITI,2010,729,0
2021-04-19,SAO JOSE DE UBA,17,28,0
2021-04-19,SAO JOSE DO VALE DO RIO PRETO,32,194,0
2021-04-19,SAO PEDRO DA ALDEIA,75,471,0
2021-04-19,SAO SEBASTIAO DO ALTO,4,13,0
2021-04-19,SAPUCAIA,295,0,0
2021-04-19,SAQUAREMA,466,98,0
2021-04-19,SEROPEDICA,183,408,0
2021-04-19,SILVA JARDIM,89,127,0
2021-04-19,SUMIDOURO,48,189,0
2021-04-19,TANGUA,171,54,0
2021-04-19,TERESOPOLIS,175,783,0
2021-04-19,TRAJANO DE MORAES,58,2,0
2021-04-19,TRES RIOS,23,406,0
2021-04-19,VALENCA,316,679,0
2021-04-19,VARRE-SAI,107,9,0
2021-04-19,VASSOURAS,31,374,0
2021-04-19,VOLTA REDONDA,487,1921,0
2021-04-20,ANGRA DOS REIS,941,423,0
2021-04-20,APERIBE,92,5,0
2021-04-20,ARARUAMA,858,1625,0
2021-04-20,AREAL,100,173,0
2021-04-20,ARMACAO DOS BUZIOS,121,160,0
2021-04-20,ARRAIAL DO CABO,302,70,0
2021-04-20,BARRA DO PIRAI,287,378,0
2021-04-20,BARRA MANSA,749,1296,0
2021-04-20,BELFORD ROXO,836,258,0
2021-04-20,BOM JARDIM,147,164,0
2021-04-20,BOM JESUS DO ITABAPOANA,135,260,0
2021-04-20,CABO FRIO,248,1108,0
2021-04-20,CACHOEIRAS DE MACACU,194,322,0
2021-04-20,CAMBUCI,69,226,0
2021-04-20,CAMPOS DOS GOYTACAZES,1891,2375,0
2021-04-20,CANTAGALO,13,332,0
2021-04-20,CARAPEBUS,72,75,0
2021-04-20,CARDOSO MOREIRA,27,62,0
2021-04-20,CARMO,127,147,0
2021-04-20,CASIMIRO DE ABREU,198,223,0
2021-04-20,COMENDADOR LEVY GASPARIAN,7,24,0
2021-04-20,CONCEICAO DE MACABU,118,140,0
2021-04-20,CORDEIRO,186,46,0
2021-04-20,DUAS BARRAS,20,0,0
2021-04-20,DUQUE DE CAXIAS,1812,3277,0
2021-04-20,ENGENHEIRO PAULO DE FRONTIN,187,160,0
2021-04-20,GUAPIMIRIM,400,372,0
2021-04-20,IGUABA GRANDE,363,196,0
2021-04-20,ITABORAI,1114,1308,0
2021-04-20,ITAGUAI,767,1665,0
2021-04-20,ITALVA,241,156,0
2021-04-20,ITAOCARA,251,42,0
2021-04-20,ITAPERUNA,69,480,0
2021-04-20,ITATIAIA,328,2,0
2021-04-20,JAPERI,214,5,0
2021-04-20,LAJE DO MURIAE,61,15,0
2021-04-20,MACAE,1665,91,0
2021-04-20,MACUCO,30,131,0
2021-04-20,MAGE,444,367,0
2021-04-20,MANGARATIBA,340,265,0
2021-04-20,MARICA,1767,2076,0
2021-04-20,MENDES,29,131,0
2021-04-20,MESQUITA,1686,499,0
2021-04-20,MIGUEL PEREIRA,150,370,0
2021-04-20,MIRACEMA,84,43,0
2021-04-20,NATIVIDADE,91,67,0
2021-04-20,NILOPOLIS,745,840,0
2021-04-20,NITEROI,2173,1177,0
2021-04-20,NOVA FRIBURGO,790,601,0
2021-04-20,NOVA IGUACU,2954,1876,0
2021-04-20,PARACAMBI,103,169,0
2021-04-20,PARAIBA DO SUL,225,199,0
2021-04-20,PARATY,167,3,0
2021-04-20,PATY DO ALFERES,258,203,0
2021-04-20,PETROPOLIS,1029,1306,0
2021-04-20,PINHEIRAL,189,55,0
2021-04-20,PIRAI,163,139,0
2021-04-20,PORCIUNCULA,85,9,0
2021-04-20,PORTO REAL,36,253,0
2021-04-20,QUATIS,13,10,0
2021-04-20,QUEIMADOS,511,307,0
2021-04-20,QUISSAMA,0,170,0
2021-04-20,RESENDE,90,2152,0
2021-04-20,RIO BONITO,424,458,0
2021-04-20,RIO CLARO,234,135,0
2021-04-20,RIO DAS FLORES,6,151,0
2021-04-20,RIO DAS OSTRAS,4,359,0
2021-04-20,RIO DE JANEIRO,31763,15560,0
2021-04-20,SANTA MARIA MADALENA,5,194,0
2021-04-20,SANTO ANTONIO DE PADUA,494,300,0
2021-04-20,SAO FIDELIS,37,4,0
2021-04-20,SAO FRANCISCO DE ITABAPOANA,116,113,0
2021-04-20,SAO GONCALO,3742,1648,0
2021-04-20,SAO JOAO DA BARRA,88,114,0
2021-04-20,SAO JOAO DE MERITI,2045,987,0
2021-04-20,SAO JOSE DE UBA,21,66,0
2021-04-20,SAO JOSE DO VALE DO RIO PRETO,14,156,0
2021-04-20,SAO PEDRO DA ALDEIA,322,289,0
2021-04-20,SAO SEBASTIAO DO ALTO,52,39,0
2021-04-20,SAPUCAIA,11,325,0
2021-04-20,SAQUAREMA,544,469,0
2021-04-20,SEROPEDICA,142,159,0
2021-04-20,SILVA JARDIM,78,173,0
2021-04-20,SUMIDOURO,59,242,0
2021-04-20,TANGUA,220,52,0
2021-04-20,TERESOPOLIS,1537,425,0
2021-04-20,TRAJANO DE MORAES,65,18,0
2021-04-20,TRES RIOS,751,226,0
2021-04-20,VALENCA,827,724,0
2021-04-20,VARRE-SAI,21,9,0
2021-04-20,VASSOURAS,308,35,0
2021-04-20,VOLTA REDONDA,2244,2159,0
2021-04-21,ANGRA DOS REIS,728,260,0
2021-04-21,ARARUAMA,1858,12,0
2021-04-21,AREAL,21,153,0
2021-04-21,ARMACAO DOS BUZIOS,149,13,0
2021-04-21,ARRAIAL DO CABO,257,10,0
2021-04-21,BARRA MANSA,542,650,0
2021-04-21,BELFORD ROXO,338,120,0
2021-04-21,BOM JARDIM,188,10,0
2021-04-21,CABO FRIO,1277,921,0
2021-04-21,CACHOEIRAS DE MACACU,342,271,0
2021-04-21,CAMBUCI,136,6,0
2021-04-21,CAMPOS DOS GOYTACAZES,2582,707,0
2021-04-21,CARAPEBUS,0,25,0
2021-04-21,CARDOSO MOREIRA,67,80,0
2021-04-21,CARMO,13,205,0
2021-04-21,CASIMIRO DE ABREU,186,145,0
2021-04-21,COMENDADOR LEVY GASPARIAN,11,36,0
2021-04-21,CONCEICAO DE MACABU,27,126,0
2021-04-21,CORDEIRO,19,10,0
2021-04-21,DUQUE DE CAXIAS,2709,116,0
2021-04-21,ENGENHEIRO PAULO DE FRONTIN,22,7,0
2021-04-21,GUAPIMIRIM,57,117,0
2021-04-21,ITABORAI,1025,1275,0
2021-04-21,ITALVA,0,1,0
2021-04-21,ITAOCARA,1,0,0
2021-04-21,ITATIAIA,22,4,0
2021-04-21,JAPERI,108,359,0
2021-04-21,LAJE DO MURIAE,42,1,0
2021-04-21,MACAE,41,53,0
2021-04-21,MACUCO,2,6,0
2021-04-21,MAGE,1312,469,0
2021-04-21,MANGARATIBA,23,37,0
2021-04-21,MARICA,1751,521,0
2021-04-21,MENDES,137,55,0
2021-04-21,MESQUITA,196,562,0
2021-04-21,MIGUEL PEREIRA,4,217,0
2021-04-21,MIRACEMA,10,17,0
2021-04-21,NATIVIDADE,87,66,0
2021-04-21,NILOPOLIS,552,380,0
2021-04-21,NITEROI,4155,3629,0
2021-04-21,NOVA FRIBURGO,15,1075,0
2021-04-21,NOVA IGUACU,3914,2400,0
2021-04-21,PARACAMBI,315,79,0
2021-04-21,PARAIBA DO SUL,262,220,0
2021-04-21,PARATY,155,1,0
2021-04-21,PATY DO ALFERES,24,10,0
2021-04-21,PETROPOLIS,589,36,0
2021-04-21,PIRAI,135,226,0
2021-04-21,PORTO REAL,13,251,0
2021-04-21,QUATIS,126,1,0
2021-04-21,QUEIMADOS,124,86,0
2021-04-21,QUISSAMA,15,281,0
2021-04-21,RESENDE,1320,233,0
2021-04-21,RIO CLARO,0,1,0
2021-04-21,RIO DAS FLORES,38,9,0
2021-04-21,RIO DAS OSTRAS,2,465,0
2021-04-21,RIO DE JANEIRO,8690,22985,0
2021-04-21,SANTA MARIA MADALENA,122,42,0
2021-04-21,SAO FIDELIS,111,0,0
2021-04-21,SAO FRANCISCO DE ITABAPOANA,103,114,0
2021-04-21,SAO GONCALO,2258,1723,0
2021-04-21,SAO JOAO DA BARRA,405,48,0
2021-04-21,SAO JOAO DE MERITI,1871,1210,0
2021-04-21,SAO PEDRO DA ALDEIA,203,240,0
2021-04-21,SAO SEBASTIAO DO ALTO,9,19,0
2021-04-21,SAPUCAIA,250,11,0
2021-04-21,SAQUAREMA,374,0,0
2021-04-21,SEROPEDICA,75,284,0
2021-04-21,SILVA JARDIM,34,56,0
2021-04-21,SUMIDOURO,5,1,0
2021-04-21,TERESOPOLIS,1567,16,0
2021-04-21,TRAJANO DE MORAES,40,4,0
2021-04-21,TRES RIOS,356,992,0
2021-04-21,VALENCA,396,261,0
2021-04-21,VARRE-SAI,8,1,0
2021-04-21,VOLTA REDONDA,565,235,0
2021-04-22,ANGRA DOS REIS,523,800,0
2021-04-22,APERIBE,94,0,0
2021-04-22,ARARUAMA,27,1721,0
2021-04-22,AREAL,83,0,0
2021-04-22,ARMACAO DOS BUZIOS,130,0,0
2021-04-22,ARRAIAL DO CABO,7,0,0
2021-04-22,BARRA DO PIRAI,5,376,0
2021-04-22,BARRA MANSA,913,16,0
2021-04-22,BELFORD ROXO,204,568,0
2021-04-22,BOM JARDIM,151,0,0
2021-04-22,BOM JESUS DO ITABAPOANA,45,152,0
2021-04-22,CACHOEIRAS DE MACACU,148,353,0
2021-04-22,CAMBUCI,76,10,0
2021-04-22,CAMPOS DOS GOYTACAZES,1640,590,0
2021-04-22,CANTAGALO,249,124,0
2021-04-22,CARMO,12,369,0
2021-04-22,CASIMIRO DE ABREU,120,52,0
2021-04-22,CONCEICAO DE MACABU,42,53,0
2021-04-22,CORDEIRO,225,0,0
2021-04-22,DUAS BARRAS,0,55,0
2021-04-22,DUQUE DE CAXIAS,2328,127,0
2021-04-22,ENGENHEIRO PAULO DE FRONTIN,5,33,0
2021-04-22,GUAPIMIRIM,35,19,0
2021-04-22,IGUABA GRANDE,520,95,0
2021-04-22,ITABORAI,442,1552,0
2021-04-22,ITAGUAI,923,293,0
2021-04-22,ITALVA,9,0,0
2021-04-22,ITAOCARA,36,118,0
2021-04-22,ITAPERUNA,124,77,0
2021-04-22,ITATIAIA,25,47,0
2021-04-22,JAPERI,116,703,0
2021-04-22,LAJE DO MURIAE,44,1,0
2021-04-22,MACAE,1687,1788,0
2021-04-22,MACUCO,0,40,0
2021-04-22,MAGE,401,503,0
2021-04-22,MANGARATIBA,381,55,0
2021-04-22,MARICA,64,0,0
2021-04-22,MENDES,266,81,0
2021-04-22,MESQUITA,3,1048,0
2021-04-22,MIGUEL PEREIRA,238,17,0
2021-04-22,MIRACEMA,303,28,0
2021-04-22,NILOPOLIS,680,109,0
2021-04-22,NITEROI,2049,2472,0
2021-04-22,NOVA FRIBURGO,7,297,0
2021-04-22,NOVA IGUACU,2743,1855,0
2021-04-22,PARACAMBI,118,367,0
2021-04-22,PARAIBA DO SUL,230,209,0
2021-04-22,PARATY,246,3,0
2021-04-22,PATY DO ALFERES,112,53,0
2021-04-22,PETROPOLIS,1700,1380,0
2021-04-22,PINHEIRAL,10,3,0
2021-04-22,PIRAI,316,263,0
2021-04-22,PORCIUNCULA,182,5,0
2021-04-22,PORTO REAL,248,8,0
2021-04-22,QUATIS,19,20,0
2021-04-22,QUEIMADOS,425,491,0
2021-04-22,QUISSAMA,15,171,0
2021-04-22,RESENDE,342,137,0
2021-04-22,RIO BONITO,279,253,0
2021-04-22,RIO CLARO,17,74,0
2021-04-22,RIO DAS FLORES,163,36,0
2021-04-22,RIO DAS OSTRAS,1298,21,0
2021-04-22,RIO DE JANEIRO,38047,22401,0
2021-04-22,SANTO ANTONIO DE PADUA,36,794,0
2021-04-22,SAO FRANCISCO DE ITABAPOANA,308,216,0
2021-04-22,SAO GONCALO,1751,2509,0
2021-04-22,SAO JOAO DA BARRA,234,33,0
2021-04-22,SAO JOAO DE MERITI,1377,1279,0
2021-04-22,SAO JOSE DE UBA,54,15,0
2021-04-22,SAO JOSE DO VALE DO RIO PRETO,13,60,0
2021-04-22,SAO PEDRO DA ALDEIA,71,271,0
2021-04-22,SAO SEBASTIAO DO ALTO,7,0,0
2021-04-22,SAPUCAIA,56,0,0
