dataNotificacao,municipioNotificacao,totalUti,totalObitos
2020-05-05,NITEROI,49,10
2020-05-05,NOVA FRIBURGO,24,0
2020-05-05,NOVA IGUACU,8,1
2020-05-05,PARACAMBI,0,0
2020-05-05,PARAIBA DO SUL,6,0
2020-05-05,PETROPOLIS,66,0
2020-05-05,PIRAI,0,0
2020-05-05,RESENDE,18,0
2020-05-05,RIO DE JANEIRO,992,34
2020-05-05,SANTO ANTONIO DE PADUA,0,0
2020-05-05,SAO FIDELIS,11,7
2020-05-05,SAO GONCALO,1,2
2020-05-05,SAO SEBASTIAO DO ALTO,0,1
2020-05-05,SAQUAREMA,12,0
2020-05-05,TRAJANO DE MORAES,0,0
2020-05-05,VALENCA,20,1
2020-05-06,APERIBE,0,0
2020-05-06,ARARUAMA,12,0
2020-05-06,ARMACAO DOS BUZIOS,0,0
2020-05-06,BELFORD ROXO,41,1
2020-05-06,BOM JESUS DO ITABAPOANA,8,0
2020-05-06,CAMBUCI,1,0
2020-05-06,CARMO,0,1
2020-05-06,ITABORAI,6,3
2020-05-06,ITAOCARA,2,0
2020-05-06,ITATIAIA,0,0
2020-05-06,MARICA,26,0
2020-05-06,MESQUITA,0,4
2020-05-06,MIGUEL PEREIRA,16,0
2020-05-06,NITEROI,45,7
2020-05-06,NOVA FRIBURGO,25,0
2020-05-06,NOVA IGUACU,7,2
2020-05-06,PARAIBA DO SUL,8,0
2020-05-06,PETROPOLIS,56,0
2020-05-06,PIRAI,0,0
2020-05-06,RESENDE,15,0
2020-05-06,RIO DE JANEIRO,987,43
2020-05-06,SANTO ANTONIO DE PADUA,0,0
2020-05-06,SAO FIDELIS,4,0
2020-05-06,SAO GONCALO,3,2
2020-05-06,SAO SEBASTIAO DO ALTO,0,0
2020-05-06,SAQUAREMA,14,0
2020-05-06,TRAJANO DE MORAES,0,0
2020-05-06,VALENCA,18,0
2020-05-07,APERIBE,0,0
2020-05-07,ARARUAMA,12,0
2020-05-07,ARMACAO DOS BUZIOS,0,0
2020-05-07,BELFORD ROXO,44,3
2020-05-07,BOM JESUS DO ITABAPOANA,7,1
2020-05-07,CAMBUCI,0,0
2020-05-07,CARMO,0,1
2020-05-07,ITABORAI,20,1
2020-05-07,ITAOCARA,5,0
2020-05-07,ITATIAIA,0,0
2020-05-07,MARICA,27,0
2020-05-07,MESQUITA,0,5
2020-05-07,MIGUEL PEREIRA,18,0
2020-05-07,NITEROI,47,5
2020-05-07,NOVA FRIBURGO,25,0
2020-05-07,NOVA IGUACU,7,1
2020-05-07,PARACAMBI,0,4
2020-05-07,PARAIBA DO SUL,6,0
2020-05-07,PETROPOLIS,77,0
2020-05-07,PIRAI,0,0
2020-05-07,RESENDE,16,0
2020-05-07,RIO DE JANEIRO,995,32
2020-05-07,SANTO ANTONIO DE PADUA,0,0
2020-05-07,SAO FIDELIS,4,0
2020-05-07,SAO GONCALO,0,2
2020-05-07,SAQUAREMA,14,0
2020-05-07,TRAJANO DE MORAES,0,0
2020-05-07,VALENCA,16,0
2020-05-08,APERIBE,0,0
2020-05-08,ARARUAMA,12,0
2020-05-08,ARMACAO DOS BUZIOS,0,0
2020-05-08,BELFORD ROXO,43,4
2020-05-08,BOM JESUS DO ITABAPOANA,9,0
2020-05-08,CAMBUCI,1,0
2020-05-08,CARMO,0,1
2020-05-08,ITABORAI,18,0
2020-05-08,ITAOCARA,4,0
2020-05-08,ITATIAIA,0,0
2020-05-08,MARICA,30,1
2020-05-08,MESQUITA,2,0
2020-05-08,MIGUEL PEREIRA,18,0
2020-05-08,NITEROI,36,3
2020-05-08,NOVA FRIBURGO,23,0
2020-05-08,NOVA IGUACU,7,1
2020-05-08,PARAIBA DO SUL,5,0
2020-05-08,PETROPOLIS,73,2
2020-05-08,PIRAI,0,0
2020-05-08,RESENDE,15,2
2020-05-08,RIO DE JANEIRO,1037,38
2020-05-08,SANTO ANTONIO DE PADUA,0,0
2020-05-08,SAO FIDELIS,4,1
2020-05-08,SAO GONCALO,0,0
2020-05-08,SAO SEBASTIAO DO ALTO,0,0
2020-05-08,SAQUAREMA,15,0
2020-05-08,TERESOPOLIS,24,8
2020-05-08,TRAJANO DE MORAES,0,0
2020-05-08,VALENCA,18,0
2020-05-09,APERIBE,0,0
2020-05-09,ARARUAMA,28,0
2020-05-09,ARMACAO DOS BUZIOS,0,0
2020-05-09,BELFORD ROXO,43,4
2020-05-09,BOM JESUS DO ITABAPOANA,10,1
2020-05-09,CAMBUCI,1,0
2020-05-09,CARMO,0,1
2020-05-09,ITABORAI,20,1
2020-05-09,ITAOCARA,2,0
2020-05-09,ITATIAIA,2,0
2020-05-09,MARICA,30,0
2020-05-09,MESQUITA,0,2
2020-05-09,MIGUEL PEREIRA,18,0
2020-05-09,NITEROI,36,5
2020-05-09,NOVA FRIBURGO,26,0
2020-05-09,NOVA IGUACU,6,2
2020-05-09,PARACAMBI,0,1
2020-05-09,PARAIBA DO SUL,3,0
2020-05-09,PETROPOLIS,64,0
2020-05-09,PIRAI,0,0
2020-05-09,RIO DE JANEIRO,1031,30
2020-05-09,SANTO ANTONIO DE PADUA,0,0
2020-05-09,SAO FIDELIS,4,0
2020-05-09,SAO GONCALO,0,0
2020-05-09,SAO SEBASTIAO DO ALTO,0,0
2020-05-09,SAQUAREMA,17,0
2020-05-09,TERESOPOLIS,19,5
2020-05-09,TRAJANO DE MORAES,0,0
2020-05-09,VALENCA,16,2
2020-05-10,APERIBE,0,0
2020-05-10,ARARUAMA,28,0
2020-05-10,ARMACAO DOS BUZIOS,0,0
2020-05-10,BELFORD ROXO,42,4
2020-05-10,BOM JESUS DO ITABAPOANA,10,1
2020-05-10,CAMBUCI,1,0
2020-05-10,CARMO,0,1
2020-05-10,ITABORAI,18,4
2020-05-10,ITAOCARA,5,0
2020-05-10,ITATIAIA,2,0
2020-05-10,MARICA,29,1
2020-05-10,MESQUITA,0,0
2020-05-10,MIGUEL PEREIRA,18,1
2020-05-10,NITEROI,52,6
2020-05-10,NOVA FRIBURGO,27,0
2020-05-10,NOVA IGUACU,5,0
2020-05-10,PARACAMBI,0,2
2020-05-10,PARAIBA DO SUL,3,0
2020-05-10,PETROPOLIS,60,2
2020-05-10,PIRAI,0,0
2020-05-10,RIO DE JANEIRO,1161,100
2020-05-10,SANTO ANTONIO DE PADUA,0,0
2020-05-10,SAO FIDELIS,6,0
2020-05-10,SAO GONCALO,2,1
2020-05-10,SAO JOAO DE MERITI,43,0
2020-05-10,SAO SEBASTIAO DO ALTO,0,0
2020-05-10,SAQUAREMA,17,0
2020-05-10,TERESOPOLIS,50,10
2020-05-10,TRAJANO DE MORAES,0,0
2020-05-10,VALENCA,14,2
2020-05-11,APERIBE,0,0
2020-05-11,ARARUAMA,28,3
2020-05-11,ARMACAO DOS BUZIOS,0,0
2020-05-11,BELFORD ROXO,41,4
2020-05-11,BOM JESUS DO ITABAPOANA,10,1
2020-05-11,CAMBUCI,2,0
2020-05-11,CARMO,0,1
2020-05-11,ITABORAI,16,6
2020-05-11,ITAOCARA,3,0
2020-05-11,ITATIAIA,1,0
2020-05-11,MARICA,29,1
2020-05-11,MESQUITA,0,2
2020-05-11,MIGUEL PEREIRA,14,1
2020-05-11,NITEROI,61,4
2020-05-11,NOVA FRIBURGO,20,1
2020-05-11,NOVA IGUACU,6,1
2020-05-11,PARAIBA DO SUL,2,0
2020-05-11,PETROPOLIS,62,0
2020-05-11,PIRAI,0,0
2020-05-11,RESENDE,14,1
2020-05-11,RIO DE JANEIRO,1062,43
2020-05-11,SANTO ANTONIO DE PADUA,0,0
2020-05-11,SAO FIDELIS,7,0
2020-05-11,SAO GONCALO,1,1
2020-05-11,SAO JOAO DE MERITI,111,0
2020-05-11,SAO SEBASTIAO DO ALTO,0,0
2020-05-11,SAQUAREMA,15,1
2020-05-11,TERESOPOLIS,22,7
2020-05-11,TRAJANO DE MORAES,0,0
2020-05-11,TRES RIOS,42,0
2020-05-11,VALENCA,26,1
2020-05-11,VASSOURAS,118,0
2020-05-12,APERIBE,0,0
2020-05-12,ARARUAMA,15,0
2020-05-12,ARMACAO DOS BUZIOS,0,0
2020-05-12,BARRA DO PIRAI,0,0
2020-05-12,BELFORD ROXO,39,1
2020-05-12,BOM JESUS DO ITABAPOANA,9,0
2020-05-12,CAMBUCI,1,0
2020-05-12,CAMPOS DOS GOYTACAZES,13,0
2020-05-12,ITABORAI,10,0
2020-05-12,ITAOCARA,6,0
2020-05-12,ITATIAIA,0,0
2020-05-12,MARICA,30,0
2020-05-12,MESQUITA,0,0
2020-05-12,MIGUEL PEREIRA,12,1
2020-05-12,NITEROI,87,1
2020-05-12,NOVA FRIBURGO,35,0
2020-05-12,NOVA IGUACU,5,1
2020-05-12,PARACAMBI,0,2
2020-05-12,PARAIBA DO SUL,4,0
2020-05-12,PETROPOLIS,67,0
2020-05-12,PIRAI,0,0
2020-05-12,RESENDE,14,2
2020-05-12,RIO DE JANEIRO,1406,55
2020-05-12,SANTO ANTONIO DE PADUA,0,0
2020-05-12,SAO FIDELIS,10,1
2020-05-12,SAO GONCALO,0,2
2020-05-12,SAO JOAO DE MERITI,37,1
2020-05-12,SAO SEBASTIAO DO ALTO,0,0
2020-05-12,SAQUAREMA,14,0
2020-05-12,TERESOPOLIS,24,7
2020-05-12,TRAJANO DE MORAES,0,0
2020-05-12,TRES RIOS,12,2
2020-05-12,VALENCA,27,0
2020-05-12,VASSOURAS,111,1
2020-05-13,APERIBE,0,0
2020-05-13,ARARUAMA,18,3
2020-05-13,AREAL,0,0
2020-05-13,ARMACAO DOS BUZIOS,0,0
2020-05-13,BELFORD ROXO,41,9
2020-05-13,BOM JESUS DO ITABAPOANA,9,0
2020-05-13,CAMBUCI,1,0
2020-05-13,CAMPOS DOS GOYTACAZES,16,0
2020-05-13,CARMO,0,1
2020-05-13,DUAS BARRAS,0,1
2020-05-13,ITABORAI,20,3
2020-05-13,ITAOCARA,2,0
2020-05-13,ITATIAIA,0,0
2020-05-13,MARICA,30,0
2020-05-13,MESQUITA,0,0
2020-05-13,MIGUEL PEREIRA,10,1
2020-05-13,NITEROI,64,1
2020-05-13,NOVA FRIBURGO,35,1
2020-05-13,PARAIBA DO SUL,5,0
2020-05-13,PETROPOLIS,69,2
2020-05-13,PIRAI,0,1
2020-05-13,RESENDE,14,0
2020-05-13,RIO DE JANEIRO,1502,51
2020-05-13,SANTO ANTONIO DE PADUA,0,0
2020-05-13,SAO FIDELIS,11,0
2020-05-13,SAO GONCALO,2,1
2020-05-13,SAO JOAO DE MERITI,39,0
2020-05-13,SAO SEBASTIAO DO ALTO,0,0
2020-05-13,SAQUAREMA,14,0
2020-05-13,SILVA JARDIM,-1,6
2020-05-13,TERESOPOLIS,25,8
2020-05-13,TRAJANO DE MORAES,0,0
2020-05-13,TRES RIOS,12,0
2020-05-13,VALENCA,28,0
2020-05-13,VASSOURAS,114,1
2020-05-14,APERIBE,0,0
2020-05-14,ARARUAMA,15,0
2020-05-14,AREAL,0,0
2020-05-14,ARMACAO DOS BUZIOS,0,0
2020-05-14,BELFORD ROXO,40,3
2020-05-14,BOM JESUS DO ITABAPOANA,9,0
2020-05-14,CAMBUCI,1,0
2020-05-14,CAMPOS DOS GOYTACAZES,30,0
2020-05-14,CARMO,0,1
2020-05-14,DUAS BARRAS,0,1
2020-05-14,ITABORAI,14,1
2020-05-14,ITAOCARA,4,0
2020-05-14,ITATIAIA,0,0
2020-05-14,MARICA,30,0
2020-05-14,MESQUITA,0,6
2020-05-14,MIGUEL PEREIRA,12,0
2020-05-14,NITEROI,81,4
2020-05-14,NOVA FRIBURGO,34,0
2020-05-14,NOVA IGUACU,10,0
2020-05-14,PARACAMBI,0,2
2020-05-14,PARAIBA DO SUL,4,0
2020-05-14,PETROPOLIS,68,0
2020-05-14,PIRAI,0,0
2020-05-14,RESENDE,13,0
2020-05-14,RIO DE JANEIRO,1577,73
2020-05-14,SANTO ANTONIO DE PADUA,0,0
2020-05-14,SAO FIDELIS,11,0
2020-05-14,SAO GONCALO,4,2
2020-05-14,SAO JOAO DE MERITI,40,0
2020-05-14,SAO SEBASTIAO DO ALTO,0,1
2020-05-14,SAQUAREMA,14,0
2020-05-14,TERESOPOLIS,25,8
2020-05-14,TRAJANO DE MORAES,0,0
2020-05-14,TRES RIOS,11,0
2020-05-14,VALENCA,28,1
2020-05-14,VASSOURAS,108,4
2020-05-15,APERIBE,0,0
2020-05-15,ARARUAMA,21,0
2020-05-15,AREAL,0,0
2020-05-15,ARMACAO DOS BUZIOS,0,1
2020-05-15,BELFORD ROXO,43,2
2020-05-15,BOM JESUS DO ITABAPOANA,9,0
2020-05-15,CAMBUCI,0,0
2020-05-15,CAMPOS DOS GOYTACAZES,42,0
2020-05-15,CARMO,0,1
2020-05-15,DUAS BARRAS,0,1
2020-05-15,ITABORAI,12,1
2020-05-15,ITAOCARA,5,1
2020-05-15,ITATIAIA,0,0
2020-05-15,MARICA,30,0
2020-05-15,MESQUITA,0,0
2020-05-15,MIGUEL PEREIRA,14,2
2020-05-15,NITEROI,53,6
2020-05-15,NOVA FRIBURGO,52,2
2020-05-15,NOVA IGUACU,5,0
2020-05-15,PARACAMBI,0,4
2020-05-15,PARAIBA DO SUL,4,0
2020-05-15,PETROPOLIS,54,0
2020-05-15,PIRAI,0,0
2020-05-15,RESENDE,11,0
2020-05-15,RIO DE JANEIRO,1371,57
2020-05-15,SANTO ANTONIO DE PADUA,0,0
2020-05-15,SAO FIDELIS,10,2
2020-05-15,SAO GONCALO,2,2
2020-05-15,SAO JOAO DE MERITI,40,0
2020-05-15,SAO SEBASTIAO DO ALTO,0,0
2020-05-15,SAQUAREMA,11,0
2020-05-15,TERESOPOLIS,24,8
2020-05-15,TRAJANO DE MORAES,0,-1
2020-05-15,TRES RIOS,14,0
2020-05-15,VALENCA,30,2
2020-05-15,VASSOURAS,108,1
2020-05-16,APERIBE,0,0
2020-05-16,ARARUAMA,22,1
2020-05-16,AREAL,0,0
2020-05-16,ARMACAO DOS BUZIOS,0,0
2020-05-16,BELFORD ROXO,7,0
2020-05-16,BOM JESUS DO ITABAPOANA,12,2
2020-05-16,CAMBUCI,1,0
2020-05-16,CAMPOS DOS GOYTACAZES,80,0
2020-05-16,DUAS BARRAS,0,1
2020-05-16,ITABORAI,4,0
2020-05-16,ITAOCARA,4,0
2020-05-16,MARICA,30,1
2020-05-16,MESQUITA,0,0
2020-05-16,MIGUEL PEREIRA,16,0
2020-05-16,NITEROI,77,4
2020-05-16,NOVA FRIBURGO,30,2
2020-05-16,NOVA IGUACU,5,0
2020-05-16,PARACAMBI,0,2
2020-05-16,PARAIBA DO SUL,5,0
2020-05-16,PETROPOLIS,58,2
2020-05-16,RIO DE JANEIRO,1073,36
2020-05-16,SANTO ANTONIO DE PADUA,0,0
2020-05-16,SAO FIDELIS,10,0
2020-05-16,SAO GONCALO,0,4
2020-05-16,SAO JOAO DE MERITI,41,0
2020-05-16,SAO SEBASTIAO DO ALTO,0,0
2020-05-16,SAQUAREMA,12,0
2020-05-16,TERESOPOLIS,24,5
2020-05-16,TRAJANO DE MORAES,0,0
2020-05-16,TRES RIOS,14,0
2020-05-16,VALENCA,26,1
2020-05-16,VASSOURAS,109,3
2020-05-17,APERIBE,0,0
2020-05-17,ARARUAMA,19,1
2020-05-17,AREAL,0,0
2020-05-17,ARMACAO DOS BUZIOS,0,0
2020-05-17,BELFORD ROXO,42,1
2020-05-17,BOM JESUS DO ITABAPOANA,14,1
2020-05-17,CAMBUCI,1,0
2020-05-17,CAMPOS DOS GOYTACAZES,77,0
2020-05-17,CARMO,0,1
2020-05-17,DUAS BARRAS,0,1
2020-05-17,ITABORAI,3,2
2020-05-17,ITAOCARA,4,0
2020-05-17,MARICA,29,0
2020-05-17,MESQUITA,0,0
2020-05-17,MIGUEL PEREIRA,18,0
2020-05-17,NITEROI,80,3
2020-05-17,NOVA FRIBURGO,27,1
2020-05-17,NOVA IGUACU,4,0
2020-05-17,PARAIBA DO SUL,4,0
2020-05-17,PETROPOLIS,56,0
2020-05-17,RIO DE JANEIRO,956,43
2020-05-17,SANTO ANTONIO DE PADUA,0,0
2020-05-17,SAO FIDELIS,9,0
2020-05-17,SAO GONCALO,3,2
2020-05-17,SAO JOAO DE MERITI,42,0
2020-05-17,SAO SEBASTIAO DO ALTO,0,0
2020-05-17,SAQUAREMA,11,0
2020-05-17,TERESOPOLIS,22,5
2020-05-17,TRAJANO DE MORAES,0,0
2020-05-17,TRES RIOS,14,0
2020-05-17,VALENCA,26,0
2020-05-17,VASSOURAS,113,0
2020-05-18,APERIBE,0,0
2020-05-18,ARARUAMA,54,0
2020-05-18,AREAL,0,0
2020-05-18,ARMACAO DOS BUZIOS,0,0
2020-05-18,BARRA MANSA,10,0
2020-05-18,BELFORD ROXO,43,1
2020-05-18,BOM JESUS DO ITABAPOANA,12,0
2020-05-18,CAMBUCI,1,0
2020-05-18,CAMPOS DOS GOYTACAZES,61,0
2020-05-18,CARMO,0,1
2020-05-18,DUAS BARRAS,0,1
2020-05-18,ENGENHEIRO PAULO DE FRONTIN,0,0
2020-05-18,ITABORAI,18,1
2020-05-18,ITAOCARA,5,0
2020-05-18,ITATIAIA,0,0
2020-05-18,MAGE,0,0
2020-05-18,MARICA,30,0
2020-05-18,MESQUITA,0,2
2020-05-18,MIGUEL PEREIRA,16,0
2020-05-18,MIRACEMA,3,0
2020-05-18,NITEROI,79,5
2020-05-18,NOVA FRIBURGO,29,1
2020-05-18,NOVA IGUACU,4,0
2020-05-18,PARACAMBI,0,0
2020-05-18,PARAIBA DO SUL,5,0
2020-05-18,PETROPOLIS,59,1
2020-05-18,PIRAI,0,1
2020-05-18,RESENDE,15,0
2020-05-18,RIO DE JANEIRO,1559,73
2020-05-18,SANTO ANTONIO DE PADUA,0,0
2020-05-18,SAO FIDELIS,9,0
2020-05-18,SAO GONCALO,2,4
2020-05-18,SAO JOAO DE MERITI,45,0
2020-05-18,SAO SEBASTIAO DO ALTO,0,0
2020-05-18,SAQUAREMA,13,0
2020-05-18,TERESOPOLIS,22,5
2020-05-18,TRAJANO DE MORAES,0,0
2020-05-18,TRES RIOS,16,0
2020-05-18,VALENCA,28,1
2020-05-18,VASSOURAS,115,2
2020-05-19,APERIBE,0,0
2020-05-19,ARARUAMA,24,1
2020-05-19,AREAL,0,0
2020-05-19,BARRA MANSA,11,0
2020-05-19,BELFORD ROXO,41,4
2020-05-19,BOM JESUS DO ITABAPOANA,13,0
2020-05-19,CAMBUCI,2,0
2020-05-19,CAMPOS DOS GOYTACAZES,71,0
2020-05-19,CARMO,0,1
2020-05-19,DUAS BARRAS,0,0
2020-05-19,GUAPIMIRIM,0,0
2020-05-19,ITABORAI,16,1
2020-05-19,ITAOCARA,4,0
2020-05-19,ITATIAIA,0,0
2020-05-19,MARICA,29,1
2020-05-19,MESQUITA,0,0
2020-05-19,MIGUEL PEREIRA,18,0
2020-05-19,MIRACEMA,5,0
2020-05-19,NITEROI,91,2
2020-05-19,NOVA FRIBURGO,37,0
2020-05-19,NOVA IGUACU,5,0
2020-05-19,PARAIBA DO SUL,5,0
2020-05-19,PETROPOLIS,66,1
2020-05-19,PIRAI,0,0
2020-05-19,RESENDE,14,0
2020-05-19,RIO DE JANEIRO,1314,51
2020-05-19,SANTO ANTONIO DE PADUA,0,0
2020-05-19,SAO FIDELIS,7,0
2020-05-19,SAO GONCALO,0,1
2020-05-19,SAO JOAO DE MERITI,40,0
2020-05-19,SAO SEBASTIAO DO ALTO,0,0
2020-05-19,SAQUAREMA,13,0
2020-05-19,TERESOPOLIS,26,10
2020-05-19,TRAJANO DE MORAES,0,0
2020-05-19,TRES RIOS,15,0
2020-05-19,VALENCA,26,1
2020-05-19,VASSOURAS,115,1
2020-05-20,APERIBE,0,0
2020-05-20,ARARUAMA,22,0
2020-05-20,AREAL,0,0
2020-05-20,ARMACAO DOS BUZIOS,0,0
2020-05-20,BARRA DO PIRAI,3,0
2020-05-20,BARRA MANSA,11,1
2020-05-20,BELFORD ROXO,41,1
2020-05-20,CAMBUCI,3,0
2020-05-20,CAMPOS DOS GOYTACAZES,69,0
2020-05-20,CARMO,0,2
2020-05-20,ITABORAI,15,2
2020-05-20,ITAOCARA,5,0
2020-05-20,ITATIAIA,0,0
2020-05-20,MARICA,32,1
2020-05-20,MESQUITA,0,0
2020-05-20,MIGUEL PEREIRA,16,1
2020-05-20,MIRACEMA,5,1
2020-05-20,NITEROI,76,5
2020-05-20,NOVA FRIBURGO,26,3
2020-05-20,PARACAMBI,0,2
2020-05-20,PARAIBA DO SUL,4,0
2020-05-20,PETROPOLIS,68,2
2020-05-20,PIRAI,0,0
2020-05-20,RESENDE,14,0
2020-05-20,RIO DE JANEIRO,1239,39
2020-05-20,SANTO ANTONIO DE PADUA,0,0
2020-05-20,SAO FIDELIS,8,0
2020-05-20,SAO GONCALO,0,1
2020-05-20,SAO JOAO DE MERITI,43,0
2020-05-20,SAO SEBASTIAO DO ALTO,0,0
2020-05-20,SAQUAREMA,13,0
2020-05-20,TERESOPOLIS,24,3
2020-05-20,TRAJANO DE MORAES,0,0
2020-05-20,TRES RIOS,16,0
2020-05-20,VALENCA,28,0
2020-05-20,VASSOURAS,115,1
2020-05-21,ANGRA DOS REIS,6,0
2020-05-21,APERIBE,0,0
2020-05-21,ARARUAMA,24,1
2020-05-21,AREAL,0,0
2020-05-21,ARMACAO DOS BUZIOS,0,0
2020-05-21,BARRA DO PIRAI,3,0
2020-05-21,BARRA MANSA,11,0
2020-05-21,BELFORD ROXO,40,4
2020-05-21,BOM JESUS DO ITABAPOANA,35,0
2020-05-21,CAMBUCI,1,0
2020-05-21,CAMPOS DOS GOYTACAZES,78,0
2020-05-21,CARMO,0,1
2020-05-21,DUAS BARRAS,0,0
2020-05-21,ITABORAI,20,0
2020-05-21,ITAOCARA,4,0
2020-05-21,ITATIAIA,1,0
2020-05-21,MARICA,35,0
2020-05-21,MESQUITA,0,0
2020-05-21,MIGUEL PEREIRA,16,0
2020-05-21,MIRACEMA,5,0
2020-05-21,NITEROI,92,6
2020-05-21,NOVA FRIBURGO,27,0
2020-05-21,PARACAMBI,0,4
2020-05-21,PETROPOLIS,90,0
2020-05-21,PIRAI,0,0
2020-05-21,RESENDE,13,0
2020-05-21,RIO DE JANEIRO,1351,50
2020-05-21,SANTO ANTONIO DE PADUA,0,0
2020-05-21,SAO FIDELIS,9,0
2020-05-21,SAO GONCALO,0,1
2020-05-21,SAO JOAO DE MERITI,41,0
2020-05-21,SAO SEBASTIAO DO ALTO,0,0
2020-05-21,SAQUAREMA,13,0
2020-05-21,TERESOPOLIS,25,2
2020-05-21,TRAJANO DE MORAES,0,0
2020-05-21,TRES RIOS,16,1
2020-05-21,VALENCA,30,0
2020-05-21,VASSOURAS,113,0
2020-05-21,VOLTA REDONDA,2,0
2020-05-22,ANGRA DOS REIS,5,0
2020-05-22,APERIBE,0,0
2020-05-22,ARARUAMA,57,0
2020-05-22,AREAL,0,0
2020-05-22,ARMACAO DOS BUZIOS,0,0
2020-05-22,BARRA DO PIRAI,2,0
2020-05-22,BARRA MANSA,13,0
2020-05-22,BELFORD ROXO,41,1
2020-05-22,CAMBUCI,2,0
2020-05-22,CAMPOS DOS GOYTACAZES,66,1
2020-05-22,CARMO,0,1
2020-05-22,CONCEICAO DE MACABU,2,0
2020-05-22,DUAS BARRAS,0,0
2020-05-22,ITABORAI,14,6
2020-05-22,ITAOCARA,6,0
2020-05-22,ITATIAIA,0,0
2020-05-22,MARICA,35,3
2020-05-22,MESQUITA,0,1
2020-05-22,MIGUEL PEREIRA,32,0
2020-05-22,MIRACEMA,5,0
2020-05-22,NITEROI,76,3
2020-05-22,NOVA FRIBURGO,27,0
2020-05-22,PARACAMBI,0,0
2020-05-22,PARAIBA DO SUL,21,7
2020-05-22,PETROPOLIS,88,0
2020-05-22,PIRAI,0,0
2020-05-22,RESENDE,15,0
2020-05-22,RIO DE JANEIRO,1523,37
2020-05-22,SANTO ANTONIO DE PADUA,0,0
2020-05-22,SAO FIDELIS,8,0
2020-05-22,SAO GONCALO,1,1
2020-05-22,SAO JOAO DE MERITI,36,0
2020-05-22,SAQUAREMA,14,0
2020-05-22,TERESOPOLIS,25,12
2020-05-22,TRAJANO DE MORAES,0,0
2020-05-22,TRES RIOS,15,1
2020-05-22,VALENCA,27,0
2020-05-22,VARRE-SAI,2,0
2020-05-22,VASSOURAS,228,8
2020-05-23,ANGRA DOS REIS,5,0
2020-05-23,APERIBE,0,0
2020-05-23,ARARUAMA,22,0
2020-05-23,AREAL,0,0
2020-05-23,ARMACAO DOS BUZIOS,0,0
2020-05-23,BARRA DO PIRAI,4,0
2020-05-23,BARRA MANSA,11,0
2020-05-23,BELFORD ROXO,40,2
2020-05-23,BOM JESUS DO ITABAPOANA,33,2
2020-05-23,CAMBUCI,1,0
2020-05-23,CAMPOS DOS GOYTACAZES,82,0
2020-05-23,CARMO,0,1
2020-05-23,CONCEICAO DE MACABU,3,0
2020-05-23,DUAS BARRAS,0,0
2020-05-23,ITABORAI,15,2
2020-05-23,ITAOCARA,5,0
2020-05-23,MAGE,0,0
2020-05-23,MARICA,36,1
2020-05-23,MESQUITA,0,0
2020-05-23,MIGUEL PEREIRA,20,0
2020-05-23,NITEROI,76,7
2020-05-23,NOVA FRIBURGO,44,0
2020-05-23,PARAIBA DO SUL,2,0
2020-05-23,PETROPOLIS,74,0
2020-05-23,PIRAI,0,0
2020-05-23,RIO DE JANEIRO,1020,26
2020-05-23,SANTO ANTONIO DE PADUA,0,0
2020-05-23,SAO FIDELIS,10,1
2020-05-23,SAO GONCALO,0,1
2020-05-23,SAO JOAO DE MERITI,39,0
2020-05-23,SAO SEBASTIAO DO ALTO,0,0
2020-05-23,SAQUAREMA,14,0
2020-05-23,TERESOPOLIS,27,2
2020-05-23,TRAJANO DE MORAES,0,0
2020-05-23,TRES RIOS,14,0
2020-05-23,VALENCA,28,1
2020-05-23,VASSOURAS,115,2
2020-05-24,ANGRA DOS REIS,7,0
2020-05-24,APERIBE,0,0
2020-05-24,ARARUAMA,21,0
2020-05-24,AREAL,0,0
2020-05-24,ARMACAO DOS BUZIOS,0,0
2020-05-24,BARRA DO PIRAI,3,0
2020-05-24,BARRA MANSA,10,2
2020-05-24,BELFORD ROXO,47,1
2020-05-24,CAMBUCI,2,0
2020-05-24,CAMPOS DOS GOYTACAZES,85,1
2020-05-24,CARMO,0,0
2020-05-24,CONCEICAO DE MACABU,3,0
2020-05-24,DUAS BARRAS,0,0
2020-05-24,ITABORAI,19,1
2020-05-24,ITAOCARA,3,0
2020-05-24,MARICA,36,0
2020-05-24,MIGUEL PEREIRA,20,0
2020-05-24,NITEROI,57,3
2020-05-24,NOVA FRIBURGO,28,0
2020-05-24,PARAIBA DO SUL,1,0
2020-05-24,PETROPOLIS,70,0
2020-05-24,PIRAI,0,0
2020-05-24,RIO DE JANEIRO,1113,45
2020-05-24,SANTO ANTONIO DE PADUA,0,0
2020-05-24,SAO FIDELIS,7,0
2020-05-24,SAO GONCALO,0,2
2020-05-24,SAO JOAO DE MERITI,41,0
2020-05-24,SAO SEBASTIAO DO ALTO,0,0
2020-05-24,SAQUAREMA,14,0
2020-05-24,TERESOPOLIS,24,2
2020-05-24,TRAJANO DE MORAES,0,0
2020-05-24,TRES RIOS,15,0
2020-05-24,VALENCA,31,0
2020-05-24,VASSOURAS,130,0
2020-05-25,ANGRA DOS REIS,4,0
2020-05-25,APERIBE,0,0
2020-05-25,ARARUAMA,22,0
2020-05-25,AREAL,0,0
2020-05-25,ARMACAO DOS BUZIOS,0,0
2020-05-25,BARRA DO PIRAI,1,0
2020-05-25,BARRA MANSA,13,1
2020-05-25,BELFORD ROXO,47,4
